ObjectId,mode,season,route_id,route_name,direction_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,stop_id,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow,odds_on,odds_off,std_dev_ons,mean_ons,std_dev_offs,mean_offs
712,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Kenmore,place-kencl,3253,924,77,42,12,233,0.0044895777659005,0.001282736504543,6.0,48.0,7.505553499465135,19.666666666666668
713,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Kent Street,place-kntst,87,6,77,1,0,37,0.0001068947087119,0.0,1.5275252316519468,2.6666666666666665,0.0,0.0
714,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Boston College,place-lake,56,0,77,1,0,1,0.0001068947087119,0.0,1.5275252316519465,2.3333333333333335,0.0,0.0
715,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Lechmere,place-lech,0,2181,77,0,28,0,0.0,0.0029930518439337,0.0,0.0,5.0,33.0
716,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Longwood Medical Area,place-lngmd,181,9,77,2,0,12,0.0002137894174238,0.0,2.081665999466133,3.6666666666666665,0.0,0.0
717,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Longwood,place-longw,93,669,77,1,9,97,0.0001068947087119,0.0009620523784072,4.932882862316247,4.333333333333333,8.020806277010642,16.666666666666668
718,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Museum of Fine Arts,place-mfa,92,1,77,1,0,13,0.0001068947087119,0.0,1.5275252316519468,2.3333333333333335,0.0,0.0
719,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Mission Park,place-mispk,161,0,77,2,0,7,0.0002137894174238,0.0,1.1547005383792515,3.3333333333333335,0.0,0.0
720,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Newton Highlands,place-newtn,469,2,77,6,0,71,0.0006413682522715,0.0,5.291502622129181,12.0,0.0,0.0
721,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Newton Centre,place-newto,723,2,77,9,0,80,0.0009620523784072,0.0,8.736894948054104,18.666666666666668,0.0,0.0
722,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,North Station,place-north,131,2908,77,2,38,33,0.0002137894174238,0.0040619989310529,3.868677637987775,6.166666666666667,22.438062899160137,58.666666666666664
723,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Northeastern University,place-nuniv,149,19,77,2,0,15,0.0002137894174238,0.0,0.5773502691896258,2.3333333333333335,0.5773502691896258,0.3333333333333333
724,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Park Street,place-pktrm,3694,10130,77,48,132,144,0.0051309460181721,0.0141101015499732,59.271128440975936,107.66666666666667,91.88398482144027,250.33333333333334
725,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Pleasant Street,place-plsgr,46,40,77,1,1,67,0.0001068947087119,0.0001068947087119,2.886751345948129,2.6666666666666665,0.0,1.0
726,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Prudential,place-prmnl,181,51,77,2,1,21,0.0002137894174238,0.0001068947087119,1.7320508075688772,4.0,0.5773502691896257,1.3333333333333333
727,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Riverside,place-river,920,0,77,12,0,12,0.001282736504543,0.0,0.5773502691896257,11.666666666666666,0.0,0.0
728,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Reservoir,place-rsmnl,627,179,77,8,2,93,0.0008551576696953,0.0002137894174238,6.027713773341708,14.333333333333334,0.5773502691896258,2.3333333333333335
729,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Riverway,place-rvrwy,83,1,77,1,0,5,0.0001068947087119,0.0,1.1547005383792517,1.6666666666666667,0.0,0.0
730,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Saint Mary Street,place-smary,226,44,77,3,1,40,0.0003206841261357,0.0001068947087119,2.0816659994661326,4.666666666666667,1.0,1.0
731,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,South Street,place-sougr,163,0,77,2,0,3,0.0002137894174238,0.0,0.5773502691896258,2.3333333333333335,0.0,0.0
732,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Science Park,place-spmnl,18,377,77,0,5,28,0.0,0.0005344735435595,0.0,0.0,0.5773502691896258,5.333333333333333
733,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Sutherland Road,place-sthld,511,9,77,7,0,20,0.0007482629609834,0.0,4.509249752822894,11.333333333333334,0.0,0.0
734,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Saint Paul Street,place-stplb,45,25,77,1,0,67,0.0001068947087119,0.0,1.0,2.0,0.5773502691896258,0.6666666666666666
735,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Saint Paul Street,place-stpul,227,25,77,3,0,36,0.0003206841261357,0.0,2.6457513110645907,6.0,0.0,0.0
736,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Summit Ave.,place-sumav,211,6,77,3,0,26,0.0003206841261357,0.0,2.516611478423583,5.333333333333333,0.5773502691896258,0.3333333333333333
737,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Symphony,place-symcl,349,33,77,5,0,19,0.0005344735435595,0.0,0.5773502691896258,4.333333333333333,1.1547005383792517,0.6666666666666666
738,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Tappan Street,place-tapst,324,0,77,4,0,14,0.0004275788348476,0.0,4.041451884327381,6.333333333333333,0.0,0.0
739,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Waban,place-waban,159,0,77,2,0,57,0.0002137894174238,0.0,4.509249752822894,6.666666666666667,0.0,0.0
740,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Washington Street,place-wascm,927,8,77,12,0,32,0.001282736504543,0.0,9.237604307034012,17.333333333333332,0.0,0.0
741,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Woodland,place-woodl,552,2,77,7,0,55,0.0007482629609834,0.0,7.094598884597588,8.333333333333334,0.0,0.0
742,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Warren Street,place-wrnst,639,4,77,8,0,40,0.0008551576696953,0.0,11.135528725660043,18.0,0.0,0.0
743,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Allston Street,place-alsgr,1733,71,77,23,1,126,0.0007068658184276,3.073329645337759e-05,18.24828759089466,35.0,0.0,1.0
744,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Arlington,place-armnl,3617,6147,77,47,80,810,0.0014444649333087,0.0024586637162702,4.725815626252609,48.666666666666664,17.67295485574875,100.33333333333333
745,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Babcock Street,place-babck,738,75,77,10,1,195,0.0003073329645337,3.073329645337759e-05,7.571877794400365,15.333333333333334,1.5275252316519465,2.6666666666666665
746,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Back of the Hill,place-bckhl,158,7,77,2,0,14,6.146659290675518e-05,0.0,4.0,6.0,0.0,0.0
747,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Beaconsfield,place-bcnfd,1715,140,77,22,2,264,0.0006761325219743,6.146659290675518e-05,18.502252115170556,43.333333333333336,1.7320508075688772,3.0
748,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Washington Square,place-bcnwa,1398,18,77,18,0,61,0.0005531993361607,0.0,9.643650760992955,25.0,0.0,0.0
749,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Blandford Street,place-bland,52,122,77,1,2,198,3.073329645337759e-05,6.146659290675518e-05,1.0,1.0,2.3094010767585034,3.3333333333333335
750,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Brandon Hall,place-bndhl,537,12,77,7,0,78,0.0002151330751736,0.0,4.163331998932265,11.666666666666666,0.0,0.0
801,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Brookline Hills,place-brkhl,3729,253,77,48,3,486,0.000512530298015,3.20331436259383e-05,49.36935621752964,89.33333333333333,11.150485789118488,15.666666666666666
802,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Brigham Circle,place-brmnl,14792,153,77,192,2,366,0.00205012119206,2.135542908395887e-05,72.69112738154499,272.0,3.4641016151377544,6.0
803,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Boston Univ. Central,place-bucen,4436,2195,77,58,29,626,0.0006193074434348,0.0003096537217174,45.13313638558703,87.0,38.93584466786357,73.0
804,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Boston Univ. East,place-buest,3242,1674,77,42,22,647,0.0004484640107631,0.0002349097199235,49.80294502670834,94.66666666666667,27.610384519838423,52.333333333333336
805,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Boylston,place-boyls,2505,7460,77,33,97,745,0.0010141987829614,0.0029811297559776,3.511884584284246,32.666666666666664,37.89898855290644,137.66666666666666
806,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Boston Univ. West,place-buwst,3186,678,77,41,9,597,0.0004377862962211,9.609943087781492e-05,42.532340636273474,89.0,11.015141094572204,21.666666666666668
807,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Brookline Village,place-bvmnl,7085,2041,77,92,27,551,0.0009823497378621,0.0002882982926334,49.86983055916673,145.0,31.32091952673165,63.0
808,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Chestnut Hill,place-chhil,4794,162,77,62,2,390,0.0006620183016027,2.135542908395887e-05,49.0034012424988,110.66666666666667,6.027713773341708,8.333333333333334
809,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Chestnut Hill Ave.,place-chill,1481,26,77,19,0,27,0.0002028765762976,0.0,18.520259177452136,26.0,1.5275252316519468,1.6666666666666667
810,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Chiswick Road,place-chswk,1990,162,77,26,2,51,0.0002776205780914,2.135542908395887e-05,19.0,42.0,1.0,3.0
811,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Cleveland Circle,place-clmnl,1963,0,77,25,0,25,0.0002669428635494,0.0,27.30079363925769,49.666666666666664,0.0,0.0
812,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Copley,place-coecl,117636,55806,77,1528,725,5018,0.0163155478201445,0.007741343042935,38.552993831002716,1488.3333333333333,259.03152961238777,1008.3333333333334
813,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Coolidge Corner,place-cool,7283,1158,77,95,15,204,0.001014382881488,0.0001601657181296,80.30774142841607,165.66666666666666,20.55075018906447,34.666666666666664
814,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Dean Road,place-denrd,1006,34,77,13,0,34,0.0001388102890457,0.0,11.718930554164631,26.333333333333332,1.1547005383792517,1.3333333333333333
815,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Eliot,place-eliot,1426,79,77,19,1,234,0.0002028765762976,1.0677714541979436e-05,16.50252505931542,37.333333333333336,1.5275252316519465,2.6666666666666665
816,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Newton Centre,place-newto,5673,477,77,74,6,568,0.0004446180190464,3.605010965241686e-05,107.79146533933009,197.0,5.131601439446884,11.666666666666666
817,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Englewood Ave.,place-engav,1162,1515,77,15,20,21,0.0001601657181296,0.0002135542908395,11.06044001535804,26.666666666666668,7.571877794400365,25.333333333333332
818,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Fairbanks Street,place-fbkst,1147,93,77,15,1,99,0.0001601657181296,1.0677714541979436e-05,19.60442127004348,33.333333333333336,1.5275252316519468,2.6666666666666665
819,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Mission Park,place-mispk,6019,194,77,78,3,236,0.0006021027279885,2.315779723032745e-05,45.36885862938733,129.66666666666666,2.6457513110645907,5.0
820,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Fenwood Road,place-fenwd,1890,459,77,25,6,176,0.0002669428635494,6.40662872518766e-05,12.503332889007368,39.333333333333336,4.358898943540674,8.0
821,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Fenway,place-fenwy,6608,1435,77,86,19,666,0.0009182834506102,0.0002028765762976,120.17625944142767,220.66666666666666,25.967928938083094,41.666666666666664
822,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Government Center,place-gover,21075,179877,77,274,2336,2282,0.0029256937845023,0.0249431411700639,1155.0045887354734,1327.0,1321.5057573339082,1245.6666666666667
823,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Griggs Street,place-grigg,3973,280,77,52,4,282,0.0005552411561829,4.271085816791774e-05,22.81081614790083,76.66666666666667,5.507570547286102,9.666666666666666
824,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Haymarket,place-haecl,9207,66566,77,120,864,1537,0.0012813257450375,0.0092255453642702,283.05600152619974,380.5,98.15650768033672,867.5
825,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Harvard Ave.,place-harvd,7247,2023,77,94,26,350,0.001003705166946,0.0002776205780914,99.5941765365827,207.0,26.102362600602525,55.333333333333336
826,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Heath Street,place-hsmnl,5271,0,77,68,0,68,0.0007260845888546,0.0,14.177446878757825,79.0,0.0,0.0
827,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Hawes Street,place-hwsst,843,185,77,11,2,241,0.0001174548599617,2.135542908395887e-05,11.71893055416463,24.333333333333332,6.506407098647712,8.666666666666666
828,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Hynes Convention Center,place-hymnl,60006,23433,77,779,304,2909,0.0083179396282019,0.0032460252207617,50.658990646610135,721.3333333333334,150.32409432068212,470.6666666666667
829,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Kenmore,place-kencl,79247,15017,77,1029,195,2434,0.0109873682636968,0.0020821543356859,99.93164330347687,1143.3333333333333,149.75090428218903,363.6666666666667
830,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Kent Street,place-kntst,1092,173,77,14,2,232,0.0001494880035877,2.135542908395887e-05,15.50268793897798,29.333333333333332,3.0,5.0
831,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Boston College,place-lake,2717,0,77,35,0,35,0.0003737200089692,0.0,25.632011235952593,62.0,0.0,0.0
832,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Lechmere,place-lech,0,38910,77,0,505,0,0.0,0.0053922458436996,0.0,0.0,40.64890322423636,551.3333333333334
833,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Longwood Medical Area,place-lngmd,11356,522,77,147,7,507,0.0015696240376709,7.474400179385604e-05,97.92343948207701,255.0,1.5275252316519468,8.666666666666666
834,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Longwood,place-longw,4615,990,77,60,13,598,0.0006406628725187,0.0001388102890457,57.29165151514951,120.33333333333333,23.692474191889147,40.333333333333336
835,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Museum of Fine Arts,place-mfa,8631,811,77,112,11,608,0.0011959040287016,0.0001174548599617,83.89874850079708,205.0,8.962886439832502,15.666666666666666
836,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Mission Park,place-mispk,3937,206,77,51,3,157,0.0005445634416409,3.20331436259383e-05,15.50268793897798,66.66666666666667,1.1547005383792515,3.6666666666666665
837,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Newton Highlands,place-newtn,3412,274,77,44,4,274,0.000469819439847,4.271085816791774e-05,36.50114153466071,80.33333333333333,4.041451884327381,8.333333333333334
838,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Newton Centre,place-newto,4487,234,77,58,3,330,0.0006193074434348,3.20331436259383e-05,64.50064599159711,131.66666666666666,6.027713773341708,8.666666666666666
839,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,North Station,place-north,4638,77673,77,60,1009,588,0.0006406628725187,0.0107738139728572,368.6418315926721,395.0,93.5471360687577,917.6666666666666
840,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Northeastern University,place-nuniv,8265,1615,77,107,21,695,0.0011425154559917,0.0002242320053815,48.74764951598521,158.33333333333334,14.571661996262929,36.333333333333336
841,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Park Street,place-pktrm,115410,222458,77,1499,2889,4344,0.0160058940984271,0.0308479173117785,283.42241736790453,1757.6666666666667,796.3361099435338,2617.0
842,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Pleasant Street,place-plsgr,3699,430,77,48,6,527,0.000512530298015,6.40662872518766e-05,38.279672586548244,90.66666666666667,7.505553499465135,14.666666666666666
843,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Prudential,place-prmnl,36359,4172,77,472,54,1306,0.0050398812638142,0.0005765965852668,12.662279942148386,462.3333333333333,11.930353445448855,67.66666666666667
844,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Riverside,place-river,3296,0,77,43,0,43,0.0004591417253051,0.0,12.288205727444508,57.0,0.0,0.0
845,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Reservoir,place-rsmnl,4518,1846,77,59,24,424,0.0006299851579767,0.0002562651490075,65.5006361292265,124.66666666666667,25.32455988429677,51.333333333333336
846,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Riverway,place-rvrwy,2348,112,77,30,1,109,0.0003203314362593,1.0677714541979436e-05,5.8594652770823155,36.666666666666664,0.5773502691896257,1.3333333333333333
847,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Saint Mary Street,place-smary,3113,727,77,40,9,272,0.0004271085816791,9.609943087781492e-05,27.592269448766505,71.33333333333333,15.307950004273378,20.666666666666668
848,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,South Street,place-sougr,567,2628,77,7,34,9,7.474400179385604e-05,0.0003630422944273,8.020806277010644,15.333333333333334,5.033222956847167,38.666666666666664
849,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Science Park,place-spmnl,958,7351,77,12,95,505,0.0001281325745037,0.001014382881488,0.5773502691896257,12.333333333333334,4.618802153517006,100.33333333333333
850,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Sutherland Road,place-sthld,1699,70,77,22,1,72,0.0002349097199235,1.0677714541979436e-05,24.269322199023193,50.0,1.7320508075688772,3.0
851,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Saint Paul Street,place-stplb,3591,659,77,47,9,565,0.000501852583473,9.609943087781492e-05,30.116440692751194,80.0,9.16515138991168,19.0
