Half Hour,Stop Name,Route Or Line,Exits,Entries,dayofweek,day
11/4/2023 08:00,Airport,Blue Line,4,70,Saturday,Saturday
11/4/2023 08:00,Aquarium,Blue Line,26,5,Saturday,Saturday
11/4/2023 08:00,Aquarium,Blue Line,4,2,Saturday,Saturday
11/4/2023 08:00,Aquarium,Blue Line,49,7,Saturday,Saturday
11/4/2023 08:00,Beachmont,Blue Line,1,20,Saturday,Saturday
11/4/2023 08:00,Beachmont,Blue Line,15,50,Saturday,Saturday
11/4/2023 08:00,Beachmont,Blue Line,3,26,Saturday,Saturday
11/4/2023 08:00,Bowdoin,Blue Line,2,3,Saturday,Saturday
11/4/2023 08:00,Bowdoin,Blue Line,10,4,Saturday,Saturday
11/4/2023 08:00,Bowdoin,Blue Line,14,2,Saturday,Saturday
11/4/2023 08:00,Government Center,Blue Line,3,1,Saturday,Saturday
11/4/2023 08:00,Government Center,Blue Line,0,0,Saturday,Saturday
11/4/2023 08:00,Government Center,Blue Line,1,1,Saturday,Saturday
11/4/2023 08:00,Maverick,Blue Line,0,22,Saturday,Saturday
11/4/2023 08:00,Maverick,Blue Line,31,122,Saturday,Saturday
11/4/2023 08:00,Maverick,Blue Line,3,10,Saturday,Saturday
11/4/2023 08:00,Maverick,Blue Line,28,42,Saturday,Saturday
11/4/2023 08:00,Orient Heights,Blue Line,1,15,Saturday,Saturday
11/4/2023 08:00,Orient Heights,Blue Line,2,39,Saturday,Saturday
11/4/2023 08:00,Orient Heights,Blue Line,3,3,Saturday,Saturday
11/4/2023 08:00,Orient Heights,Blue Line,4,48,Saturday,Saturday
11/4/2023 08:00,Revere Beach,Blue Line,0,2,Saturday,Saturday
11/4/2023 08:00,Revere Beach,Blue Line,4,89,Saturday,Saturday
11/4/2023 08:00,Revere Beach,Blue Line,7,12,Saturday,Saturday
11/4/2023 08:00,State Street,Blue Line,0,0,Saturday,Saturday
11/4/2023 08:00,State Street,Blue Line,3,1,Saturday,Saturday
11/4/2023 08:00,State Street,Blue Line,4,2,Saturday,Saturday
11/4/2023 08:00,Suffolk Downs,Blue Line,0,3,Saturday,Saturday
11/4/2023 08:00,Suffolk Downs,Blue Line,0,8,Saturday,Saturday
11/4/2023 08:00,Suffolk Downs,Blue Line,1,5,Saturday,Saturday
11/4/2023 08:00,Wonderland,Blue Line,1,26,Saturday,Saturday
11/4/2023 08:00,Wonderland,Blue Line,6,59,Saturday,Saturday
11/4/2023 08:00,Wonderland,Blue Line,2,19,Saturday,Saturday
11/4/2023 08:00,Wood Island,Blue Line,3,48,Saturday,Saturday
11/4/2023 08:00,Wood Island,Blue Line,4,12,Saturday,Saturday
11/4/2023 08:00,Government Center,Green Line,25,9,Saturday,Saturday
11/4/2023 08:00,Government Center,Green Line,1,1,Saturday,Saturday
11/4/2023 08:00,Government Center,Green Line,11,7,Saturday,Saturday
11/4/2023 08:00,State Street,Orange Line,1,4,Saturday,Saturday
11/4/2023 08:00,State Street,Orange Line,23,8,Saturday,Saturday
11/4/2023 08:00,State Street,Orange Line,40,19,Saturday,Saturday
11/4/2023 08:00,Courthouse,Silver Line,5,5,Saturday,Saturday
11/4/2023 08:00,Courthouse,Silver Line,2,5,Saturday,Saturday
11/4/2023 08:00,Courthouse,Silver Line,15,5,Saturday,Saturday
11/4/2023 08:00,South Station,Silver Line,20,15,Saturday,Saturday
11/4/2023 08:00,South Station,Silver Line,3,3,Saturday,Saturday
11/4/2023 08:00,World Trade Center,Silver Line,4,0,Saturday,Saturday
11/4/2023 08:00,World Trade Center,Silver Line,14,2,Saturday,Saturday
11/4/2023 08:00,World Trade Center,Silver Line,4,3,Saturday,Saturday
11/4/2023 08:30,Airport,Blue Line,15,3,Saturday,Saturday
11/4/2023 08:30,Airport,Blue Line,75,36,Saturday,Saturday
11/4/2023 08:30,Airport,Blue Line,2,49,Saturday,Saturday
11/4/2023 08:30,Airport,Blue Line,5,76,Saturday,Saturday
11/4/2023 08:30,Aquarium,Blue Line,58,2,Saturday,Saturday
11/4/2023 08:30,Aquarium,Blue Line,9,5,Saturday,Saturday
11/4/2023 08:30,Aquarium,Blue Line,69,13,Saturday,Saturday
11/4/2023 08:30,Beachmont,Blue Line,0,19,Saturday,Saturday
11/4/2023 08:30,Beachmont,Blue Line,12,29,Saturday,Saturday
11/4/2023 08:30,Beachmont,Blue Line,2,14,Saturday,Saturday
11/4/2023 08:30,Bowdoin,Blue Line,1,0,Saturday,Saturday
11/4/2023 08:30,Bowdoin,Blue Line,9,5,Saturday,Saturday
11/4/2023 08:30,Bowdoin,Blue Line,10,1,Saturday,Saturday
11/4/2023 08:30,Government Center,Blue Line,4,3,Saturday,Saturday
11/4/2023 08:30,Government Center,Blue Line,1,1,Saturday,Saturday
11/4/2023 08:30,Government Center,Blue Line,2,2,Saturday,Saturday
11/4/2023 08:30,Maverick,Blue Line,5,12,Saturday,Saturday
11/4/2023 08:30,Maverick,Blue Line,50,141,Saturday,Saturday
11/4/2023 08:30,Maverick,Blue Line,7,3,Saturday,Saturday
11/4/2023 08:30,Maverick,Blue Line,36,62,Saturday,Saturday
11/4/2023 08:30,Orient Heights,Blue Line,0,12,Saturday,Saturday
11/4/2023 08:30,Orient Heights,Blue Line,5,24,Saturday,Saturday
11/4/2023 08:30,Orient Heights,Blue Line,1,3,Saturday,Saturday
11/4/2023 08:30,Orient Heights,Blue Line,0,44,Saturday,Saturday
11/4/2023 08:30,Revere Beach,Blue Line,0,3,Saturday,Saturday
11/4/2023 08:30,Revere Beach,Blue Line,3,65,Saturday,Saturday
11/4/2023 08:30,Revere Beach,Blue Line,11,7,Saturday,Saturday
11/4/2023 08:30,State Street,Blue Line,0,0,Saturday,Saturday
11/4/2023 08:30,State Street,Blue Line,6,1,Saturday,Saturday
11/4/2023 08:30,State Street,Blue Line,10,2,Saturday,Saturday
11/4/2023 08:30,Suffolk Downs,Blue Line,0,3,Saturday,Saturday
11/4/2023 08:30,Suffolk Downs,Blue Line,4,9,Saturday,Saturday
11/4/2023 08:30,Wonderland,Blue Line,0,16,Saturday,Saturday
11/4/2023 08:30,Wonderland,Blue Line,5,74,Saturday,Saturday
11/4/2023 08:30,Wonderland,Blue Line,1,21,Saturday,Saturday
11/4/2023 08:30,Wood Island,Blue Line,7,37,Saturday,Saturday
11/4/2023 08:30,Wood Island,Blue Line,1,3,Saturday,Saturday
11/4/2023 08:30,Government Center,Green Line,33,25,Saturday,Saturday
11/4/2023 08:30,Government Center,Green Line,11,4,Saturday,Saturday
11/4/2023 08:30,Government Center,Green Line,15,19,Saturday,Saturday
11/4/2023 08:30,State Street,Orange Line,2,3,Saturday,Saturday
11/4/2023 08:30,State Street,Orange Line,52,10,Saturday,Saturday
11/4/2023 08:30,State Street,Orange Line,86,22,Saturday,Saturday
11/4/2023 08:30,Courthouse,Silver Line,8,1,Saturday,Saturday
11/4/2023 08:30,Courthouse,Silver Line,7,4,Saturday,Saturday
11/4/2023 08:30,Courthouse,Silver Line,8,0,Saturday,Saturday
11/4/2023 08:30,South Station,Silver Line,27,22,Saturday,Saturday
11/4/2023 08:30,South Station,Silver Line,8,2,Saturday,Saturday
11/4/2023 08:30,World Trade Center,Silver Line,1,0,Saturday,Saturday
11/4/2023 08:30,World Trade Center,Silver Line,8,0,Saturday,Saturday
11/4/2023 08:30,World Trade Center,Silver Line,3,4,Saturday,Saturday
11/4/2023 09:00,Airport,Blue Line,0,4,Saturday,Saturday
11/4/2023 09:00,Airport,Blue Line,40,32,Saturday,Saturday
11/4/2023 09:00,Airport,Blue Line,0,29,Saturday,Saturday
11/4/2023 09:00,Airport,Blue Line,2,76,Saturday,Saturday
11/4/2023 09:00,Aquarium,Blue Line,18,6,Saturday,Saturday
11/4/2023 09:00,Aquarium,Blue Line,12,5,Saturday,Saturday
11/4/2023 09:00,Aquarium,Blue Line,19,13,Saturday,Saturday
11/4/2023 09:00,Beachmont,Blue Line,1,16,Saturday,Saturday
11/4/2023 09:00,Beachmont,Blue Line,10,44,Saturday,Saturday
11/4/2023 09:00,Beachmont,Blue Line,1,29,Saturday,Saturday
11/4/2023 09:00,Bowdoin,Blue Line,2,1,Saturday,Saturday
11/4/2023 09:00,Bowdoin,Blue Line,14,5,Saturday,Saturday
11/4/2023 09:00,Bowdoin,Blue Line,9,0,Saturday,Saturday
11/4/2023 09:00,Government Center,Blue Line,6,2,Saturday,Saturday
11/4/2023 09:00,Government Center,Blue Line,1,0,Saturday,Saturday
11/4/2023 09:00,Government Center,Blue Line,2,1,Saturday,Saturday
11/4/2023 09:00,Maverick,Blue Line,6,12,Saturday,Saturday
11/4/2023 09:00,Maverick,Blue Line,40,150,Saturday,Saturday
11/4/2023 09:00,Maverick,Blue Line,5,6,Saturday,Saturday
11/4/2023 09:00,Maverick,Blue Line,39,56,Saturday,Saturday
11/4/2023 09:00,Orient Heights,Blue Line,1,12,Saturday,Saturday
11/4/2023 09:00,Orient Heights,Blue Line,2,25,Saturday,Saturday
11/4/2023 09:00,Orient Heights,Blue Line,0,11,Saturday,Saturday
11/4/2023 09:00,Orient Heights,Blue Line,4,46,Saturday,Saturday
11/4/2023 09:00,Revere Beach,Blue Line,0,2,Saturday,Saturday
11/4/2023 09:00,Revere Beach,Blue Line,2,71,Saturday,Saturday
11/4/2023 09:00,Revere Beach,Blue Line,7,6,Saturday,Saturday
11/4/2023 09:00,State Street,Blue Line,0,0,Saturday,Saturday
11/4/2023 09:00,State Street,Blue Line,4,1,Saturday,Saturday
11/4/2023 09:00,State Street,Blue Line,7,4,Saturday,Saturday
11/4/2023 09:00,Suffolk Downs,Blue Line,0,9,Saturday,Saturday
11/4/2023 09:00,Suffolk Downs,Blue Line,2,5,Saturday,Saturday
11/4/2023 09:00,Wonderland,Blue Line,1,37,Saturday,Saturday
11/4/2023 09:00,Wonderland,Blue Line,3,73,Saturday,Saturday
11/4/2023 09:00,Wonderland,Blue Line,5,26,Saturday,Saturday
11/4/2023 09:00,Wood Island,Blue Line,4,37,Saturday,Saturday
11/4/2023 09:00,Wood Island,Blue Line,1,6,Saturday,Saturday
11/4/2023 09:00,Government Center,Green Line,58,16,Saturday,Saturday
11/4/2023 09:00,Government Center,Green Line,6,2,Saturday,Saturday
11/4/2023 09:00,Government Center,Green Line,20,11,Saturday,Saturday
11/4/2023 09:00,State Street,Orange Line,0,3,Saturday,Saturday
11/4/2023 09:00,State Street,Orange Line,35,5,Saturday,Saturday
11/4/2023 09:00,State Street,Orange Line,61,32,Saturday,Saturday
11/4/2023 09:00,Courthouse,Silver Line,6,1,Saturday,Saturday
11/4/2023 09:00,Courthouse,Silver Line,16,9,Saturday,Saturday
11/4/2023 09:00,Courthouse,Silver Line,14,4,Saturday,Saturday
11/4/2023 09:00,South Station,Silver Line,38,23,Saturday,Saturday
11/4/2023 09:00,South Station,Silver Line,4,2,Saturday,Saturday
11/4/2023 09:00,World Trade Center,Silver Line,6,1,Saturday,Saturday
11/4/2023 09:00,World Trade Center,Silver Line,6,4,Saturday,Saturday
11/4/2023 09:00,World Trade Center,Silver Line,2,6,Saturday,Saturday
11/4/2023 09:30,Airport,Blue Line,10,0,Saturday,Saturday
11/4/2023 09:30,Airport,Blue Line,72,47,Saturday,Saturday
11/4/2023 09:30,Airport,Blue Line,4,48,Saturday,Saturday
11/4/2023 09:30,Airport,Blue Line,11,61,Saturday,Saturday
11/4/2023 09:30,Aquarium,Blue Line,61,6,Saturday,Saturday
11/4/2023 09:30,Aquarium,Blue Line,15,6,Saturday,Saturday
11/4/2023 09:30,Aquarium,Blue Line,78,17,Saturday,Saturday
11/4/2023 09:30,Beachmont,Blue Line,0,25,Saturday,Saturday
11/4/2023 09:30,Beachmont,Blue Line,11,44,Saturday,Saturday
11/4/2023 09:30,Beachmont,Blue Line,2,20,Saturday,Saturday
11/4/2023 09:30,Bowdoin,Blue Line,1,1,Saturday,Saturday
11/4/2023 09:30,Bowdoin,Blue Line,8,7,Saturday,Saturday
11/4/2023 09:30,Bowdoin,Blue Line,9,1,Saturday,Saturday
11/4/2023 09:30,Government Center,Blue Line,8,4,Saturday,Saturday
11/4/2023 09:30,Government Center,Blue Line,1,0,Saturday,Saturday
11/4/2023 09:30,Government Center,Blue Line,2,2,Saturday,Saturday
11/4/2023 09:30,Maverick,Blue Line,10,27,Saturday,Saturday
11/4/2023 09:30,Maverick,Blue Line,72,174,Saturday,Saturday
11/4/2023 09:30,Maverick,Blue Line,9,9,Saturday,Saturday
11/4/2023 09:30,Maverick,Blue Line,54,76,Saturday,Saturday
11/4/2023 09:30,Orient Heights,Blue Line,1,12,Saturday,Saturday
11/4/2023 09:30,Orient Heights,Blue Line,4,34,Saturday,Saturday
11/4/2023 09:30,Orient Heights,Blue Line,1,7,Saturday,Saturday
11/4/2023 09:30,Orient Heights,Blue Line,1,61,Saturday,Saturday
11/4/2023 09:30,Revere Beach,Blue Line,0,2,Saturday,Saturday
11/4/2023 09:30,Revere Beach,Blue Line,0,87,Saturday,Saturday
11/4/2023 09:30,Revere Beach,Blue Line,1,13,Saturday,Saturday
11/4/2023 09:30,State Street,Blue Line,0,1,Saturday,Saturday
11/4/2023 09:30,State Street,Blue Line,5,2,Saturday,Saturday
11/4/2023 09:30,State Street,Blue Line,12,3,Saturday,Saturday
11/4/2023 09:30,Suffolk Downs,Blue Line,0,5,Saturday,Saturday
11/4/2023 09:30,Suffolk Downs,Blue Line,0,8,Saturday,Saturday
11/4/2023 09:30,Suffolk Downs,Blue Line,1,2,Saturday,Saturday
11/4/2023 09:30,Wonderland,Blue Line,1,13,Saturday,Saturday
11/4/2023 09:30,Wonderland,Blue Line,2,53,Saturday,Saturday
11/4/2023 09:30,Wonderland,Blue Line,0,14,Saturday,Saturday
11/4/2023 09:30,Wood Island,Blue Line,20,48,Saturday,Saturday
11/4/2023 09:30,Wood Island,Blue Line,3,3,Saturday,Saturday
11/4/2023 09:30,Government Center,Green Line,72,35,Saturday,Saturday
11/4/2023 09:30,Government Center,Green Line,8,4,Saturday,Saturday
11/4/2023 09:30,Government Center,Green Line,22,16,Saturday,Saturday
11/4/2023 09:30,State Street,Orange Line,1,5,Saturday,Saturday
11/4/2023 09:30,State Street,Orange Line,46,13,Saturday,Saturday
11/4/2023 09:30,State Street,Orange Line,103,26,Saturday,Saturday
11/4/2023 09:30,Courthouse,Silver Line,5,4,Saturday,Saturday
11/4/2023 09:30,Courthouse,Silver Line,21,14,Saturday,Saturday
11/4/2023 09:30,Courthouse,Silver Line,12,5,Saturday,Saturday
11/4/2023 09:30,South Station,Silver Line,28,23,Saturday,Saturday
11/4/2023 09:30,South Station,Silver Line,5,3,Saturday,Saturday
11/4/2023 09:30,World Trade Center,Silver Line,3,0,Saturday,Saturday
11/4/2023 09:30,World Trade Center,Silver Line,9,4,Saturday,Saturday
11/4/2023 09:30,World Trade Center,Silver Line,4,9,Saturday,Saturday
11/4/2023 10:00,Airport,Blue Line,6,6,Saturday,Saturday
11/4/2023 10:00,Airport,Blue Line,53,89,Saturday,Saturday
11/4/2023 10:00,Airport,Blue Line,5,49,Saturday,Saturday
11/4/2023 10:00,Airport,Blue Line,16,92,Saturday,Saturday
11/4/2023 10:00,Aquarium,Blue Line,27,3,Saturday,Saturday
11/4/2023 10:00,Aquarium,Blue Line,10,5,Saturday,Saturday
11/4/2023 10:00,Aquarium,Blue Line,39,12,Saturday,Saturday
11/4/2023 10:00,Beachmont,Blue Line,0,14,Saturday,Saturday
11/4/2023 10:00,Beachmont,Blue Line,27,45,Saturday,Saturday
11/4/2023 10:00,Beachmont,Blue Line,0,21,Saturday,Saturday
11/4/2023 10:00,Bowdoin,Blue Line,3,5,Saturday,Saturday
11/4/2023 10:00,Bowdoin,Blue Line,12,3,Saturday,Saturday
11/4/2023 10:00,Government Center,Blue Line,8,4,Saturday,Saturday
11/4/2023 10:00,Government Center,Blue Line,1,1,Saturday,Saturday
11/4/2023 10:00,Government Center,Blue Line,3,2,Saturday,Saturday
11/4/2023 10:00,Maverick,Blue Line,10,15,Saturday,Saturday
11/4/2023 10:00,Maverick,Blue Line,25,158,Saturday,Saturday
11/4/2023 10:00,Maverick,Blue Line,1,4,Saturday,Saturday
11/4/2023 10:00,Maverick,Blue Line,39,61,Saturday,Saturday
11/4/2023 10:00,Orient Heights,Blue Line,0,13,Saturday,Saturday
11/4/2023 10:00,Orient Heights,Blue Line,2,33,Saturday,Saturday
11/4/2023 10:00,Orient Heights,Blue Line,3,4,Saturday,Saturday
11/4/2023 10:00,Orient Heights,Blue Line,2,45,Saturday,Saturday
11/4/2023 10:00,Revere Beach,Blue Line,0,3,Saturday,Saturday
11/4/2023 10:00,Revere Beach,Blue Line,8,72,Saturday,Saturday
11/4/2023 10:00,Revere Beach,Blue Line,15,5,Saturday,Saturday
11/4/2023 10:00,State Street,Blue Line,0,1,Saturday,Saturday
11/4/2023 10:00,State Street,Blue Line,3,2,Saturday,Saturday
11/4/2023 10:00,State Street,Blue Line,8,3,Saturday,Saturday
11/4/2023 10:00,Suffolk Downs,Blue Line,0,2,Saturday,Saturday
11/4/2023 10:00,Suffolk Downs,Blue Line,5,4,Saturday,Saturday
11/4/2023 10:00,Suffolk Downs,Blue Line,0,6,Saturday,Saturday
11/4/2023 10:00,Wonderland,Blue Line,0,21,Saturday,Saturday
11/4/2023 10:00,Wonderland,Blue Line,5,73,Saturday,Saturday
11/4/2023 10:00,Wonderland,Blue Line,5,25,Saturday,Saturday
11/4/2023 10:00,Wood Island,Blue Line,17,31,Saturday,Saturday
11/4/2023 10:00,Wood Island,Blue Line,5,5,Saturday,Saturday
11/4/2023 10:00,Government Center,Green Line,69,40,Saturday,Saturday
11/4/2023 10:00,Government Center,Green Line,8,5,Saturday,Saturday
11/4/2023 10:00,Government Center,Green Line,28,17,Saturday,Saturday
11/4/2023 10:00,State Street,Orange Line,4,6,Saturday,Saturday
11/4/2023 10:00,State Street,Orange Line,31,16,Saturday,Saturday
11/4/2023 10:00,State Street,Orange Line,69,26,Saturday,Saturday
11/4/2023 10:00,Courthouse,Silver Line,8,2,Saturday,Saturday
11/4/2023 10:00,Courthouse,Silver Line,14,8,Saturday,Saturday
11/4/2023 10:00,Courthouse,Silver Line,8,4,Saturday,Saturday
11/4/2023 10:00,South Station,Silver Line,39,38,Saturday,Saturday
11/4/2023 10:00,South Station,Silver Line,7,2,Saturday,Saturday
11/4/2023 10:00,World Trade Center,Silver Line,4,1,Saturday,Saturday
11/4/2023 10:00,World Trade Center,Silver Line,3,1,Saturday,Saturday
11/4/2023 10:00,World Trade Center,Silver Line,5,4,Saturday,Saturday
11/4/2023 10:30,Airport,Blue Line,12,4,Saturday,Saturday
11/4/2023 10:30,Airport,Blue Line,85,93,Saturday,Saturday
11/4/2023 10:30,Airport,Blue Line,4,25,Saturday,Saturday
11/4/2023 10:30,Airport,Blue Line,9,57,Saturday,Saturday
11/4/2023 10:30,Aquarium,Blue Line,54,20,Saturday,Saturday
11/4/2023 10:30,Aquarium,Blue Line,16,9,Saturday,Saturday
11/4/2023 10:30,Aquarium,Blue Line,108,39,Saturday,Saturday
11/4/2023 10:30,Beachmont,Blue Line,3,17,Saturday,Saturday
11/4/2023 10:30,Beachmont,Blue Line,24,57,Saturday,Saturday
11/4/2023 10:30,Beachmont,Blue Line,3,22,Saturday,Saturday
11/4/2023 10:30,Bowdoin,Blue Line,3,0,Saturday,Saturday
11/4/2023 10:30,Bowdoin,Blue Line,12,6,Saturday,Saturday
11/4/2023 10:30,Bowdoin,Blue Line,21,1,Saturday,Saturday
11/4/2023 10:30,Government Center,Blue Line,10,7,Saturday,Saturday
11/4/2023 10:30,Government Center,Blue Line,1,0,Saturday,Saturday
11/4/2023 10:30,Government Center,Blue Line,3,1,Saturday,Saturday
11/4/2023 10:30,Maverick,Blue Line,22,16,Saturday,Saturday
11/4/2023 10:30,Maverick,Blue Line,91,168,Saturday,Saturday
11/4/2023 10:30,Maverick,Blue Line,16,15,Saturday,Saturday
11/4/2023 10:30,Maverick,Blue Line,64,86,Saturday,Saturday
11/4/2023 10:30,Orient Heights,Blue Line,0,9,Saturday,Saturday
11/4/2023 10:30,Orient Heights,Blue Line,5,27,Saturday,Saturday
11/4/2023 10:30,Orient Heights,Blue Line,2,8,Saturday,Saturday
11/4/2023 10:30,Orient Heights,Blue Line,5,45,Saturday,Saturday
11/4/2023 10:30,Revere Beach,Blue Line,1,6,Saturday,Saturday
11/4/2023 10:30,Revere Beach,Blue Line,6,71,Saturday,Saturday
11/4/2023 10:30,Revere Beach,Blue Line,2,8,Saturday,Saturday
11/4/2023 10:30,State Street,Blue Line,0,0,Saturday,Saturday
11/4/2023 10:30,State Street,Blue Line,6,3,Saturday,Saturday
11/4/2023 10:30,State Street,Blue Line,13,6,Saturday,Saturday
11/4/2023 10:30,Suffolk Downs,Blue Line,0,6,Saturday,Saturday
11/4/2023 10:30,Suffolk Downs,Blue Line,2,6,Saturday,Saturday
11/4/2023 10:30,Suffolk Downs,Blue Line,3,4,Saturday,Saturday
11/4/2023 10:30,Wonderland,Blue Line,0,20,Saturday,Saturday
11/4/2023 10:30,Wonderland,Blue Line,3,82,Saturday,Saturday
11/4/2023 10:30,Wonderland,Blue Line,1,19,Saturday,Saturday
11/4/2023 10:30,Wood Island,Blue Line,27,34,Saturday,Saturday
11/4/2023 10:30,Wood Island,Blue Line,0,8,Saturday,Saturday
11/4/2023 10:30,Government Center,Green Line,94,60,Saturday,Saturday
11/4/2023 10:30,Government Center,Green Line,9,4,Saturday,Saturday
11/4/2023 10:30,Government Center,Green Line,29,13,Saturday,Saturday
11/4/2023 10:30,State Street,Orange Line,2,2,Saturday,Saturday
11/4/2023 10:30,State Street,Orange Line,49,23,Saturday,Saturday
11/4/2023 10:30,State Street,Orange Line,119,52,Saturday,Saturday
11/4/2023 10:30,Courthouse,Silver Line,5,0,Saturday,Saturday
11/4/2023 10:30,Courthouse,Silver Line,15,12,Saturday,Saturday
11/4/2023 10:30,Courthouse,Silver Line,3,3,Saturday,Saturday
11/4/2023 10:30,South Station,Silver Line,29,40,Saturday,Saturday
11/4/2023 10:30,South Station,Silver Line,8,5,Saturday,Saturday
11/4/2023 10:30,World Trade Center,Silver Line,10,10,Saturday,Saturday
11/4/2023 10:30,World Trade Center,Silver Line,6,3,Saturday,Saturday
11/4/2023 10:30,World Trade Center,Silver Line,1,5,Saturday,Saturday
11/4/2023 11:00,Airport,Blue Line,2,8,Saturday,Saturday
11/4/2023 11:00,Airport,Blue Line,85,56,Saturday,Saturday
11/4/2023 11:00,Airport,Blue Line,2,40,Saturday,Saturday
11/4/2023 11:00,Airport,Blue Line,9,70,Saturday,Saturday
11/4/2023 11:00,Aquarium,Blue Line,35,14,Saturday,Saturday
11/4/2023 11:00,Aquarium,Blue Line,16,14,Saturday,Saturday
11/4/2023 11:00,Aquarium,Blue Line,80,26,Saturday,Saturday
11/4/2023 11:00,Beachmont,Blue Line,0,18,Saturday,Saturday
11/4/2023 11:00,Beachmont,Blue Line,35,35,Saturday,Saturday
11/4/2023 11:00,Beachmont,Blue Line,2,11,Saturday,Saturday
11/4/2023 11:00,Bowdoin,Blue Line,2,3,Saturday,Saturday
11/4/2023 11:00,Bowdoin,Blue Line,13,16,Saturday,Saturday
11/4/2023 11:00,Bowdoin,Blue Line,10,0,Saturday,Saturday
11/4/2023 11:00,Government Center,Blue Line,8,6,Saturday,Saturday
11/4/2023 11:00,Government Center,Blue Line,0,1,Saturday,Saturday
11/4/2023 11:00,Government Center,Blue Line,2,2,Saturday,Saturday
11/4/2023 11:00,Maverick,Blue Line,10,14,Saturday,Saturday
11/4/2023 11:00,Maverick,Blue Line,45,153,Saturday,Saturday
11/4/2023 11:00,Maverick,Blue Line,3,15,Saturday,Saturday
11/4/2023 11:00,Maverick,Blue Line,51,94,Saturday,Saturday
11/4/2023 11:00,Orient Heights,Blue Line,1,8,Saturday,Saturday
11/4/2023 11:00,Orient Heights,Blue Line,2,32,Saturday,Saturday
11/4/2023 11:00,Orient Heights,Blue Line,2,5,Saturday,Saturday
11/4/2023 11:00,Orient Heights,Blue Line,7,66,Saturday,Saturday
11/4/2023 11:00,Revere Beach,Blue Line,0,3,Saturday,Saturday
11/4/2023 11:00,Revere Beach,Blue Line,6,63,Saturday,Saturday
11/4/2023 11:00,Revere Beach,Blue Line,14,20,Saturday,Saturday
11/4/2023 11:00,State Street,Blue Line,0,1,Saturday,Saturday
11/4/2023 11:00,State Street,Blue Line,5,3,Saturday,Saturday
11/4/2023 11:00,State Street,Blue Line,13,5,Saturday,Saturday
11/4/2023 11:00,Suffolk Downs,Blue Line,1,4,Saturday,Saturday
11/4/2023 11:00,Suffolk Downs,Blue Line,17,13,Saturday,Saturday
11/4/2023 11:00,Suffolk Downs,Blue Line,1,9,Saturday,Saturday
